name,phone,cpf,email,tags
Carlos Pereira,+5561945814307,85334870881,lead1443@example.com,"new-patient, checkup"
Olivia Silva,+5581968668384,,lead1444@example.com,
Helena Almeida,+5571948295756,86091142364,lead1445@example.com,
Olivia Oliveira,+5564987550760,,lead1446@example.com,cleaning
Samuel Araújo,+5554915186394,,,implant
Lucas Ferreira,+5514929751436,,lead1448@example.com,"urgent, new-patient"
Helena Santos,+5511941154701,,lead1449@example.com,"vip, ortho"
Lucas Lima,+5569960205982,07072899049,lead1450@example.com,cleaning
Julia Martins,+5533916673323,07420847282,,"vip, braces"
Julia Costa,+5587946974931,24921641285,,"returning, urgent"
Olivia Souza,+5555949830058,00602328896,lead1453@example.com,"cleaning, ortho, checkup"
Pedro Costa,+5594962048533,11452901910,lead1454@example.com,"returning, new-patient"
Yasmin Silva,+5518939552592,66567338245,,"whitening, cleaning"
Tatiana Lima,+5519951254355,17205169100,lead1456@example.com,
Olivia Almeida,+5561967321305,08299729602,lead1457@example.com,new-patient
Yasmin Oliveira,+5583915637726,,lead1458@example.com,"whitening, vip"
Gabriel Barbosa,+5554925571732,86266715554,,
Tatiana Pereira,+5554973160605,62943207551,lead1460@example.com,"whitening, checkup"
Fernanda Ferreira,+5554968973266,59246235487,,
Pedro Gomes,+5599997839331,,lead1462@example.com,new-patient
Bruno Almeida,+5535970096098,,lead1463@example.com,"checkup, braces"
Rafaela Rocha,+5575935206011,,,
Samuel Araújo,+5597946137573,30654627703,lead1465@example.com,"braces, ortho"
Lucas Rocha,+5594952353032,,lead1466@example.com,"braces, returning, urgent"
Pedro Rocha,+5565915036090,58089701485,,"vip, checkup"
Pedro Martins,+5528992189856,93441764692,,"returning, cleaning"
Carlos Araújo,+5563984509439,,lead1469@example.com,"returning, cleaning"
Eduardo Nascimento,+5554958704128,82300494086,lead1470@example.com,"implant, braces"
Rafaela Carvalho,+5566986787646,,,"new-patient, ortho, returning"
Ana Silva,+5514934432426,60639708196,,returning
Maria Costa,+5543948036576,98061039125,lead1473@example.com,
Samuel Gomes,+5534960830163,82854569350,lead1474@example.com,"ortho, whitening, vip"
Helena Santos,+5574922866727,,,"checkup, implant"
Fernanda Silva,+5527935347082,76735887069,,"checkup, urgent, implant"
Lucas Costa,+5549935583232,78312551840,lead1477@example.com,urgent
Ana Moreira,+5519928602096,,lead1478@example.com,"new-patient, returning"
Diana Moreira,+5544920864424,87450863111,lead1479@example.com,"ortho, whitening"
Eduardo Silva,+5524925494187,,,"cleaning, vip"
Helena Ferreira,+5574974782584,68016647006,lead1481@example.com,"new-patient, cleaning"
Maria Araújo,+5515970641214,19179432026,,
Carlos Martins,+5588938853109,12329329300,,urgent
Tatiana Oliveira,+5528951317696,,lead1484@example.com,"urgent, returning"
Samuel Santos,+5546946694907,44936079120,,"whitening, braces, implant"
Pedro Ribeiro,+5516966081439,,lead1486@example.com,"implant, returning"
Ana Gomes,+5563945805155,58295516167,lead1487@example.com,checkup
Nicolas Araújo,+5575985506126,02862562238,lead1488@example.com,checkup
Ana Rodrigues,+5555924566030,,lead1489@example.com,whitening
Olivia Gomes,+5584925079509,,lead1490@example.com,cleaning
Gabriel Gomes,+5568910198870,26892861571,lead1491@example.com,
Igor Gomes,+5512984066260,08445724541,,ortho
Fernanda Araújo,+5581926036863,84421415022,,returning
Fernanda Pereira,+5577955050308,,lead1494@example.com,"vip, implant"
Olivia Lima,+5528929123161,,,"checkup, implant, ortho"
Olivia Barbosa,+5551999699609,,lead1496@example.com,
Diana Lima,+5517999590226,62628722216,lead1497@example.com,
Pedro Silva,+5568959237935,82028720301,lead1498@example.com,
Ana Santos,+5537932167403,04363884720,lead1499@example.com,implant
Tatiana Nascimento,+5532975936806,07331850539,lead1500@example.com,vip
Igor Ribeiro,+5585938275782,46339537707,lead1501@example.com,
Igor Ferreira,+5573941846664,38899289514,lead1502@example.com,"urgent, ortho"
Diana Oliveira,+5553959296803,,lead1503@example.com,vip
Eduardo Souza,+5567931450991,55039597444,lead1504@example.com,new-patient
Lucas Almeida,+5544977386220,,,whitening
Yasmin Rodrigues,+5514923034602,,lead1506@example.com,"implant, new-patient, whitening"
Pedro Barbosa,+5541928436500,74588213962,,
Samuel Souza,+5522935070862,,lead1508@example.com,"ortho, braces"
Maria Rocha,+5579912664052,38627542430,lead1509@example.com,
Igor Barbosa,+5567924447228,,lead1510@example.com,
Yasmin Silva,+5569993825366,16007588785,lead1511@example.com,"cleaning, new-patient, implant"
Helena Lima,+5581957426137,,lead1512@example.com,returning
Carlos Almeida,+5528923793257,,lead1513@example.com,returning
Diana Silva,+5596963654942,,lead1514@example.com,"implant, new-patient, vip"
Rafaela Ferreira,+5551967939054,19228115807,,"vip, ortho, braces"
Carlos Araújo,+5522949393072,28025811395,lead1516@example.com,"new-patient, urgent"
Carlos Gomes,+5517948937387,,lead1517@example.com,checkup
Diana Barbosa,+5532985762613,92841479218,,"ortho, checkup, braces"
Pedro Lopes,+5528959962618,67888108008,lead1519@example.com,"ortho, braces, cleaning"
Maria Martins,+5565963330767,64426424968,,cleaning
Yasmin Ferreira,+5519938941612,89573177404,lead1521@example.com,
Helena Costa,+5587999933279,,lead1522@example.com,
Olivia Santos,+5583946281565,32334533963,,braces
Gabriel Silva,+5561978377261,25668745490,lead1524@example.com,"whitening, implant, urgent"
Helena Barbosa,+5583930341965,52885069570,,"urgent, vip, ortho"
Rafaela Ferreira,+5586998670790,75747825712,,"braces, cleaning"
Samuel Gomes,+5589997362749,94723711597,lead1527@example.com,"cleaning, whitening, braces"
Julia Rocha,+5513921375525,46742196980,lead1528@example.com,"urgent, returning, ortho"
Eduardo Lopes,+5543991614674,,,
Samuel Costa,+5561958379019,,lead1530@example.com,cleaning
Julia Santos,+5542925515110,92718635266,lead1531@example.com,
Nicolas Souza,+5521979415572,49277215232,,"returning, urgent, checkup"
Tatiana Araújo,+5595946543892,34499391814,lead1533@example.com,
Yasmin Gomes,+5588926434098,,lead1534@example.com,implant
Vitor Costa,+5516939139149,81710093447,lead1535@example.com,"cleaning, vip"
Fernanda Rocha,+5534983078348,72202790004,lead1536@example.com,braces
Lucas Lima,+5598961442073,,lead1537@example.com,"ortho, returning"
Samuel Ferreira,+5533962826292,74526005410,lead1538@example.com,"urgent, checkup, implant"
Igor Souza,+5593917588870,38899325685,lead1539@example.com,
Igor Ferreira,+5537971370389,,lead1540@example.com,"whitening, checkup"
Tatiana Ribeiro,+5584979525110,26276234192,lead1541@example.com,"returning, ortho"
Gabriel Araújo,+5534990121703,54835813006,,braces
Julia Rocha,+5594981446925,17181129040,lead1543@example.com,"braces, returning, vip"
Ana Costa,+5595923489391,25076639872,lead1544@example.com,"new-patient, cleaning, vip"
Samuel Almeida,+5582913504189,67524938209,,returning
Fernanda Pereira,+5596957548251,70329103199,lead1546@example.com,"whitening, braces"
Igor Rocha,+5516962783320,,lead1547@example.com,"cleaning, braces"
Tatiana Oliveira,+5524914218932,,lead1548@example.com,
Samuel Souza,+5524940536056,26919395703,lead1549@example.com,
Julia Rocha,+5568987196260,,,
Igor Araújo,+5564944883136,,lead1551@example.com,vip
Helena Martins,+5567910751320,,lead1552@example.com,"braces, cleaning, vip"
Igor Silva,+5546934751378,78245342513,lead1553@example.com,"vip, new-patient"
Gabriel Barbosa,+5568938617098,52661629025,lead1554@example.com,
Igor Lima,+5588915680180,78973996134,lead1555@example.com,"braces, ortho, returning"
Ana Silva,+5598941594151,49098267858,lead1556@example.com,
Igor Oliveira,+5596944092145,93668330557,lead1557@example.com,
Eduardo Moreira,+5531962837227,,lead1558@example.com,
Samuel Gomes,+5545964802483,72094812812,lead1559@example.com,"vip, braces"
Fernanda Almeida,+5521934919922,79553877753,,"whitening, vip, braces"
Samuel Araújo,+5581972489882,57517589946,lead1561@example.com,"new-patient, returning"
Samuel Oliveira,+5533969090909,42718612940,,"checkup, ortho, returning"
Nicolas Costa,+5573963689236,,lead1563@example.com,"checkup, ortho, implant"
Fernanda Rocha,+5512952966654,44687784070,lead1564@example.com,"returning, vip"
Helena Gomes,+5516979693990,17687674405,lead1565@example.com,
Ana Silva,+5549930616423,22836353813,lead1566@example.com,"new-patient, ortho, whitening"
Julia Nascimento,+5533949370589,30508562970,lead1567@example.com,
Gabriel Lima,+5524961688460,,lead1568@example.com,"cleaning, checkup"
Samuel Costa,+5543915663534,85518321740,lead1569@example.com,"braces, urgent"
Fernanda Silva,+5574988525444,,lead1570@example.com,braces
Igor Costa,+5528994882189,52615232223,lead1571@example.com,returning
Maria Araújo,+5544921399915,56399107202,lead1572@example.com,"urgent, braces, new-patient"
Julia Costa,+5545921827663,66678183975,lead1573@example.com,
Eduardo Martins,+5518997767245,,,
Carlos Barbosa,+5599974005307,55881028945,lead1575@example.com,"new-patient, cleaning"
Vitor Carvalho,+5553984574649,64830611294,lead1576@example.com,
Nicolas Costa,+5546947107720,39085536367,lead1577@example.com,
Lucas Pereira,+5591912486397,,lead1578@example.com,
Julia Nascimento,+5584941929455,21139170090,lead1579@example.com,"urgent, checkup, braces"
Olivia Pereira,+5563929627018,,lead1580@example.com,checkup
Gabriel Gomes,+5542976512633,49624354936,lead1581@example.com,"whitening, urgent"
Fernanda Rocha,+5566957867022,48664622132,,"whitening, new-patient"
Pedro Rocha,+5541992298702,00570254442,,"checkup, cleaning"
Olivia Almeida,+5579983262655,,lead1584@example.com,"ortho, braces"
Nicolas Nascimento,+5583940487145,91320056440,lead1585@example.com,vip
Tatiana Martins,+5553967442612,97453247446,lead1586@example.com,
Julia Pereira,+5593966449722,75056310557,lead1587@example.com,"braces, vip, returning"
Pedro Araújo,+5577993096329,13465874501,lead1588@example.com,
Olivia Santos,+5532939381028,,lead1589@example.com,"braces, vip, returning"
Ana Costa,+5562996087544,38675230885,,"vip, new-patient, ortho"
Olivia Rocha,+5522936323194,,lead1591@example.com,braces
Rafaela Rodrigues,+5568970288167,,lead1592@example.com,
Lucas Santos,+5555913896515,66954199575,lead1593@example.com,
Gabriel Lima,+5532920390189,86426491195,lead1594@example.com,
Olivia Gomes,+5555988336267,52963994397,lead1595@example.com,
Carlos Martins,+5561921179137,,,returning
Samuel Almeida,+5587954363734,56698910236,lead1597@example.com,"implant, checkup"
Rafaela Martins,+5513951373801,,,cleaning
Fernanda Rocha,+5544991845196,54001248603,,
Rafaela Costa,+5573993909053,09477104000,lead1600@example.com,urgent
Olivia Barbosa,+5534943637838,97764868604,,"new-patient, ortho"
Maria Rodrigues,+5566981419844,99398470845,lead1602@example.com,"returning, urgent, cleaning"
Tatiana Costa,+5595920405111,00054916224,lead1603@example.com,implant
Nicolas Lopes,+5546956993165,32708537695,lead1604@example.com,"implant, vip"
Eduardo Nascimento,+5543929350429,03990500430,lead1605@example.com,implant
Gabriel Lopes,+5549917550432,11001954750,lead1606@example.com,returning
Tatiana Ferreira,+5518947491050,03995731864,lead1607@example.com,urgent
Fernanda Nascimento,+5581940278282,,lead1608@example.com,new-patient
Lucas Ferreira,+5574945165271,79564107970,,"returning, new-patient"
Tatiana Pereira,+5522972259155,04289089771,,
Fernanda Pereira,+5586946318547,,lead1611@example.com,checkup
Pedro Almeida,+5564915100044,43398283276,lead1612@example.com,"cleaning, checkup, whitening"
Rafaela Santos,+5567952939049,,lead1613@example.com,
Fernanda Almeida,+5511913030862,62920892746,,"new-patient, implant, cleaning"
Maria Barbosa,+5521982807037,,lead1615@example.com,"vip, braces, urgent"
Samuel Santos,+5548939437302,34953848470,lead1616@example.com,"new-patient, vip"
Ana Souza,+5515940012823,,,"checkup, braces, new-patient"
Gabriel Souza,+5571956617149,,lead1618@example.com,"new-patient, urgent, cleaning"
Pedro Souza,+5521972329778,,lead1619@example.com,"implant, new-patient, ortho"
Gabriel Rocha,+5541957533431,07693906339,lead1620@example.com,"ortho, cleaning"
Bruno Silva,+5547958254862,52686153784,lead1621@example.com,"urgent, vip"
Eduardo Barbosa,+5545979304245,86875617412,lead1622@example.com,"whitening, new-patient"
Igor Costa,+5535982922931,,lead1623@example.com,"cleaning, implant, braces"
Rafaela Rocha,+5568979469543,66209288626,lead1624@example.com,"returning, new-patient"
Ana Carvalho,+5585963093601,,lead1625@example.com,
Gabriel Rodrigues,+5585941631961,,lead1626@example.com,"braces, cleaning, returning"
Olivia Silva,+5587927592603,83915477796,lead1627@example.com,urgent
Eduardo Rocha,+5596972421816,80331523540,,"implant, vip"
Eduardo Carvalho,+5575931735099,37714229730,,"braces, checkup"
Diana Santos,+5544998699156,69801150904,lead1630@example.com,"vip, whitening, cleaning"
Gabriel Barbosa,+5592994238446,29617910225,lead1631@example.com,
Tatiana Oliveira,+5528993652923,,lead1632@example.com,"braces, vip, implant"
Vitor Gomes,+5513997848901,,lead1633@example.com,"ortho, new-patient, urgent"
Rafaela Gomes,+5595945465165,97185510694,,
Pedro Carvalho,+5583973233252,,,
Tatiana Costa,+5579989731517,30562960210,lead1636@example.com,"checkup, cleaning"
Gabriel Ferreira,+5534939026756,82493876431,lead1637@example.com,"new-patient, returning"
Maria Ferreira,+5519976143639,83229735862,lead1638@example.com,"ortho, new-patient"
Vitor Araújo,+5545945085665,07688964105,lead1639@example.com,"new-patient, vip, urgent"
Vitor Nascimento,+5579989801062,20505100983,lead1640@example.com,"braces, checkup, vip"
Nicolas Pereira,+5579982352094,78639183830,lead1641@example.com,vip
Carlos Moreira,+5584998257439,41604533099,,cleaning
Gabriel Araújo,+5581947671268,,,"urgent, returning"
Diana Carvalho,+5564974067268,10118236679,,implant
Diana Carvalho,+5515960881496,,lead1645@example.com,
Olivia Araújo,+5586974571059,,lead1646@example.com,cleaning
Lucas Gomes,+5521933640873,,lead1647@example.com,
Diana Rocha,+5566974539183,53617329403,,
Diana Lopes,+5588943639550,,,"returning, urgent, new-patient"
Lucas Barbosa,+5593957547242,20771403305,lead1650@example.com,"checkup, ortho"
Samuel Pereira,+5581932819494,,lead1651@example.com,"implant, returning"
Carlos Carvalho,+5586951761368,,lead1652@example.com,returning
Maria Almeida,+5581982329191,,,"vip, ortho, new-patient"
Olivia Santos,+5519977887227,62205401408,lead1654@example.com,
Carlos Silva,+5564966831385,61268137740,lead1655@example.com,"implant, cleaning"
Pedro Ribeiro,+5513980936556,67082665717,lead1656@example.com,
Bruno Barbosa,+5535968075373,55029212477,lead1657@example.com,"vip, implant, new-patient"
Igor Almeida,+5566957302008,,lead1658@example.com,whitening
Yasmin Martins,+5587970507277,43169882716,,"ortho, urgent"
Tatiana Araújo,+5584968541508,,lead1660@example.com,"urgent, ortho, cleaning"
Ana Rodrigues,+5554914294582,,lead1661@example.com,"vip, checkup"
Fernanda Costa,+5514916483713,27559176526,,"braces, whitening"
Ana Barbosa,+5586955995966,75412655866,lead1663@example.com,
Bruno Lima,+5581989901615,22723784398,lead1664@example.com,
Fernanda Rodrigues,+5588923927235,,,"cleaning, braces, vip"
Nicolas Lopes,+5524937504061,44229567367,lead1666@example.com,ortho
Fernanda Pereira,+5524924002198,,lead1667@example.com,
Gabriel Gomes,+5555993375120,14029766900,lead1668@example.com,
Yasmin Barbosa,+5545914198495,66339785700,,"implant, ortho, vip"
Nicolas Gomes,+5567976824441,,,urgent
Pedro Lima,+5531955407726,38196466986,lead1671@example.com,
Gabriel Carvalho,+5533995319301,66704091920,,
Nicolas Oliveira,+5554917500956,,,
Bruno Costa,+5577911343916,38194103924,lead1674@example.com,checkup
Helena Pereira,+5571951810958,,lead1675@example.com,"ortho, checkup"
Fernanda Almeida,+5512998265574,34355073904,lead1676@example.com,"returning, ortho, urgent"
Olivia Souza,+5519945877284,91980662428,lead1677@example.com,
Rafaela Oliveira,+5511914392419,56143980403,,"urgent, cleaning, returning"
Ana Ribeiro,+5561937821225,91555509592,lead1679@example.com,
Bruno Carvalho,+5513975488925,,,"braces, urgent"
Yasmin Lima,+5548992462863,,lead1681@example.com,
Fernanda Carvalho,+5594911051403,,,"urgent, cleaning"
Yasmin Martins,+5512986228211,74288656974,lead1683@example.com,whitening
Carlos Pereira,+5568993333380,04945456747,lead1684@example.com,new-patient
Samuel Santos,+5515950136226,82538303869,lead1685@example.com,braces
Ana Moreira,+5514931403336,41459880196,,
Helena Barbosa,+5586932646521,,lead1687@example.com,"urgent, ortho, implant"
Rafaela Oliveira,+5599993620426,67527052082,lead1688@example.com,implant
Vitor Costa,+5553966000063,,lead1689@example.com,"whitening, implant"
Tatiana Silva,+5537969639361,85998398106,,"checkup, implant"
Vitor Oliveira,+5598956734812,35065711410,lead1691@example.com,"urgent, cleaning, returning"
Rafaela Martins,+5546914855121,64750569798,lead1692@example.com,"ortho, braces"
Diana Oliveira,+5595916633105,29910711338,,"checkup, braces"
Gabriel Nascimento,+5545926144716,87774282181,,"braces, new-patient, checkup"
Ana Barbosa,+5571913558379,85529542220,lead1695@example.com,"new-patient, urgent"
Samuel Souza,+5588996677465,,lead1696@example.com,
